3sge,7.2,1.2,29.8,28.8
1fbl,24.9,11.8,12.0,11.7
3bya,24.8,11.6,8.9,5.9
2z59,15.5,4.0,50.9,51.3
1a91,6.1,0.0,20.3,21.0
2p04,16.1,3.2,8.2,6.0
3f5v,11.3,1.2,21.2,17.7
4gtv,13.3,2.0,25.5,21.9
4ga7,16.4,5.0,20.8,19.9
1gho,30.1,10.4,289.1,260.2
1e28,28.2,12.7,12.8,11.1
4auu,15.9,5.7,15.9,11.7
3q9y,14.0,2.9,13.8,12.7
3it0,15.8,2.2,26.3,25.3
3s5r,5.0,2.2,15.9,11.0
1a97,22.2,3.2,14.6,14.6
2c6j,35.1,28.3,8.8,8.5
2w86,24.3,5.5,7.7,4.7
1egh,19.8,2.5,24.4,29.5
3r5q,39.7,26.4,31.1,19.5
1fks,21.7,13.8,5.2,2.9
1qc5,22.5,8.0,11.2,13.1
1t2q,19.7,3.1,14.9,15.8
1p2t,15.5,2.8,6.3,4.9
3fcu,15.5,0.4,74.5,67.3
1rg0,26.6,9.8,10.5,6.9
2pwj,31.2,18.0,26.7,28.1
1p7v,11.9,2.8,10.8,11.2
3n54,19.4,2.8,11.9,10.1
1lju,10.9,5.8,8.4,5.1
1s3k,25.3,5.9,13.7,15.5
3oi0,35.7,23.3,146.2,175.4
1bge,20.7,2.3,11.5,8.9
2msi,12.0,1.0,4.0,1.6
3ekp,21.2,4.2,15.4,12.7
2zd1,22.8,6.1,26.9,30.4
1frx,27.8,3.1,5.2,3.2
3e0j,49.3,29.2,50.3,72.4
1cn7,13.0,0.0,51.5,76.6
1e4c,16.9,2.1,10.5,6.9
2pal,23.6,3.8,5.6,3.5
2aov,21.8,7.2,22.1,16.7
2jyu,25.2,1.1,14.7,9.6
2zqq,29.0,6.6,40.6,55.2
3fgd,12.9,0.4,14.1,12.5
3tki,8.5,1.1,10.0,9.7
4fkv,14.0,0.8,12.4,10.6
2ohx,11.8,1.4,21.0,23.3
3gp3,14.1,6.0,31.7,36.5
3on0,36.4,29.3,15.0,16.1
1esk,11.8,0.0,11.5,10.9
3e39,15.7,2.7,15.0,14.5
2c7y,14.2,3.1,26.6,27.7
1bli,14.5,2.9,15.2,16.4
2ckr,12.0,3.6,32.4,25.1
4jio,4.7,2.3,10.7,8.9
4dg8,19.0,5.2,14.8,17.6
2bfh,27.2,17.9,6.3,3.9
1ao0,33.0,8.4,46.8,59.2
1ukj,40.2,17.1,40.6,61.2
3d2t,15.0,1.7,10.4,7.4
2kcn,20.0,0.0,31.8,29.5
1ct0,9.9,2.4,10.7,7.2
3qs6,27.1,9.2,17.2,15.5
3rfu,46.2,20.6,89.4,82.8
3ct7,40.7,12.4,34.5,47.3
2p45,10.2,3.8,12.3,8.6
1yeh,27.8,6.7,14.1,13.1
3o6m,18.6,7.9,13.9,12.9
4f4t,25.9,6.0,7.1,4.1
3dwq,12.0,3.3,16.5,19.8
3mn2,27.4,9.6,9.7,7.9
2z5o,15.4,5.7,21.9,27.4
1g9m,51.1,18.5,23.7,32.4
1aj7,17.7,2.3,12.7,8.4
3spa,10.0,1.9,37.4,28.8
4g6m,6.6,0.0,16.6,18.8
4ixh,16.7,2.9,46.0,49.3
3gx1,23.4,5.5,7.9,8.3
2kib,22.8,1.2,16.0,12.6
3rlh,12.0,5.1,11.4,10.0
1a0d,20.0,5.0,45.4,58.3
4e2y,15.4,4.1,14.8,13.8
3ajk,20.1,18.3,4.0,2.3
3uvx,12.7,1.8,8.8,5.4
4fxf,8.5,1.3,76.0,65.8
3lms,14.3,2.0,15.8,13.2
3g13,14.6,10.3,11.9,10.9
1jvl,16.9,2.0,7.7,8.3
2q60,15.9,1.6,20.1,24.5
3hvd,34.6,10.2,108.7,123.2
3sbg,25.3,4.0,13.5,13.2
4aj0,28.6,10.3,17.8,15.7
1sg4,20.6,5.9,29.3,33.5
4lcs,15.3,3.7,14.9,17.9
1x2p,35.9,10.2,34.8,30.1
3et4,7.8,2.4,10.2,8.9
2l1i,11.3,4.2,66.0,67.0
2vey,18.0,3.5,9.8,10.7
1vgw,19.2,4.7,31.7,29.9
2qlz,13.7,3.8,25.0,25.8
1f63,12.4,1.2,6.9,5.4
1od2,33.4,14.1,35.9,45.4
4gx9,18.3,5.8,49.6,41.9
1lt4,17.3,3.3,20.9,23.8
3suj,16.4,3.3,8.7,4.6
4ae0,17.1,3.2,13.5,13.6
1f8b,21.0,3.2,13.9,15.4
2e3v,14.4,3.5,13.5,10.1
1to5,15.9,2.5,19.2,19.4
2pwx,33.4,13.5,9.2,8.8
1hxp,21.0,7.0,17.6,21.3
2wbo,11.2,2.5,13.6,12.0
1wfk,30.1,14.1,41.4,40.2
1v0a,7.2,0.4,7.0,5.9
3re7,17.1,4.0,101.8,138.5
2ntt,16.3,9.5,14.1,20.4
2ciu,19.4,2.0,6.1,4.7
2ajz,28.7,8.9,24.0,25.6
4jyv,9.8,2.9,14.7,11.0
2olj,39.4,19.0,15.2,17.3
2gk2,34.4,12.6,9.6,9.0
2yt9,17.7,0.7,40.5,41.3
1j3l,35.1,12.1,27.5,31.0
3qw8,19.5,1.9,14.8,17.0
4b1l,10.3,1.2,7.4,5.0
4b9t,20.4,7.5,24.4,19.6
2yve,22.3,5.4,12.4,13.8
3hqe,34.5,11.1,2.9,1.0
1kf6,30.5,11.4,78.5,68.9
1tg9,19.3,4.9,8.9,7.9
3v2n,37.7,14.1,9.9,10.0
3hko,12.3,2.3,14.3,11.3
4lu0,20.1,5.2,28.1,30.4
4ap8,19.5,3.2,16.9,14.7
1jd1,22.7,5.6,18.8,26.4
1o9j,10.3,1.1,50.6,60.1
3syq,13.2,4.2,21.7,16.3
2klg,41.9,4.9,42.0,37.5
1kks,8.2,0.0,21.0,22.6
2bol,25.8,6.3,17.3,17.1
2iwr,12.1,7.9,8.2,6.7
2a83,11.4,4.0,19.2,17.6
1hto,21.5,7.1,212.3,307.9
2bgh,23.7,6.5,21.3,22.3
2f4y,12.7,3.7,10.7,11.3
1a8n,44.1,20.9,12.1,15.8
3cj8,12.0,2.6,19.9,19.9
4a81,21.7,9.6,8.6,5.3
1ayo,21.6,5.1,10.8,9.2
3pvi,12.7,2.9,12.4,12.5
1j3a,19.9,7.4,6.6,4.5
3gam,24.9,11.8,20.4,19.5
2e08,20.1,4.4,17.8,19.9
1mxy,16.7,3.6,22.1,28.1
3qov,8.7,0.9,81.4,56.8
1m3x,23.2,7.9,17.4,21.1
1wq8,20.9,5.6,6.0,3.6
1w01,27.6,8.0,8.1,7.1
1plf,34.1,16.0,9.8,7.6
1kk0,23.5,5.8,12.3,12.5
1ibu,28.3,7.8,21.7,25.9
4dlh,13.7,1.1,15.1,11.6
4fpa,28.2,11.1,55.0,59.7
2ah5,11.3,0.6,8.4,7.5
3pnl,20.5,6.6,19.9,19.0
2i0t,11.3,1.4,37.3,40.7
4lgl,14.4,1.4,67.3,67.1
3bnx,27.8,11.9,34.1,40.5
1wsu,30.4,16.0,17.9,21.8
2dew,19.9,3.5,17.3,19.0
1w0p,18.3,3.6,22.4,28.9
3br5,14.4,4.2,25.1,22.7
1txe,25.9,8.4,22.6,27.1
1juu,7.8,0.0,22.2,29.5
3dei,22.1,9.2,24.7,31.9
2l4e,17.9,0.0,29.5,30.9
3eev,18.7,6.0,19.8,17.5
3ft2,9.3,2.4,14.3,11.4
2w72,28.4,19.7,36.1,31.3
2qrx,25.9,13.3,7.7,5.9
1hge,21.3,3.5,32.2,40.2
2obg,13.3,1.6,11.6,12.3
3ttu,16.1,2.8,87.4,101.8
1ge4,11.9,2.5,6.3,4.4
3ids,12.5,3.6,33.6,44.3
3fdq,16.4,2.0,8.8,10.4
1khb,17.2,2.2,13.2,16.7
3lts,18.5,2.1,9.7,11.4
2fxj,11.5,2.3,43.4,41.7
3o29,18.0,7.2,8.9,7.7
2r0p,19.6,4.6,10.6,11.9
2xja,27.6,11.2,33.0,42.4
3paf,20.1,3.5,7.3,5.9
1w2l,33.9,12.0,4.0,2.9
3l10,37.7,29.1,7.5,6.6
1d4z,17.5,5.7,5.3,3.6
2li6,30.0,0.5,47.4,49.8
3q43,11.0,1.2,25.2,26.1
1ecd,16.5,2.9,5.5,3.2
3kro,29.7,12.6,20.8,28.7
1o6y,17.1,2.6,6.1,5.6
3q03,27.8,5.9,14.7,17.4
3gbs,18.6,2.6,5.2,5.0
1nd2,17.8,4.1,16.1,19.4
4l5p,11.8,1.5,69.8,80.7
2eon,38.1,14.2,15.6,15.5
1d8c,26.0,7.9,14.1,18.6
3cx8,21.7,6.7,11.6,13.4
1q3u,33.8,15.8,28.8,38.0
3j28,20.0,9.5,53.8,55.7
1j98,13.1,4.1,6.2,4.1
3p8a,8.6,2.5,14.8,12.6
2okx,20.3,5.4,51.2,55.2
2rbw,11.0,3.1,10.1,9.4
2g6n,21.4,6.5,28.4,23.2
3mof,17.0,5.3,36.5,33.0
3b4r,41.8,22.3,9.2,9.2
3r0l,10.6,4.8,7.2,5.4
1j9m,16.4,3.7,8.2,6.5
2evo,24.8,3.8,11.0,14.4
1ley,38.9,17.2,2.5,1.4
3q72,37.6,16.1,9.5,7.1
1nq6,4.8,0.4,8.3,7.5
3cod,34.0,7.4,8.8,11.1
1hb4,12.6,0.2,7.9,8.9
2oob,14.4,2.1,4.7,3.0
3iw4,30.9,12.7,18.9,21.7
3ndi,13.9,3.1,11.8,11.3
2w3d,12.8,3.3,6.9,6.8
4dh9,29.4,15.7,88.5,119.5
3un1,20.6,8.0,16.4,20.0
1lvn,26.4,8.2,25.1,39.0
2jm0,23.7,8.6,14.6,17.2
3qrw,18.8,5.6,10.2,10.8
1hm5,18.8,5.3,19.9,28.6
3sqn,23.5,7.8,22.7,19.0
2dme,30.6,5.7,40.5,45.5
2vpq,17.0,2.2,22.8,22.7
1ywb,12.2,1.9,6.7,5.6
1srb,13.5,6.0,5.2,4.1
4fbi,26.4,12.4,11.4,10.5
1yoz,20.6,7.8,6.2,6.2
4dzh,15.3,2.1,11.2,10.2
2ct4,26.2,1.0,23.1,20.6
4f3i,17.5,2.7,5.0,3.7
2d54,27.2,11.3,10.9,11.9
2gao,17.0,3.7,9.3,7.5
3m53,19.9,7.3,7.3,6.0
2pmb,10.4,1.3,39.2,37.6
2y76,10.4,7.4,4.9,2.8
1cb1,13.0,0.8,17.8,23.4
1atd,22.7,3.3,34.7,30.5
1cci,14.7,0.4,6.2,6.0
4ius,15.8,9.6,7.7,6.5
2flv,23.8,4.0,5.1,3.8
2ew3,30.1,5.4,10.7,10.2
2c1x,14.7,5.9,11.3,10.6
7cgt,27.5,9.4,11.8,13.6
2jln,25.3,8.3,9.5,8.1
3gdd,8.7,5.9,1.7,0.5
4epy,14.3,1.8,4.7,4.5
1jat,26.4,5.2,8.0,6.4
1dy5,23.7,9.4,9.1,6.7
266d,41.2,24.9,2.3,1.3
3b7m,10.0,2.4,20.5,16.7
2g6j,22.3,7.3,15.0,19.5
3h2q,13.1,1.9,9.9,10.8
2f0x,29.5,10.9,23.7,23.6
3gkw,30.8,15.9,7.7,8.0
2rhz,20.4,4.8,6.8,7.1
2mca,11.9,0.0,33.2,37.6
2k8b,19.3,2.4,25.2,26.5
2gbt,8.6,0.9,9.4,10.7
3nd8,20.4,7.7,10.8,11.7
1v0v,13.8,3.1,9.0,11.3
3k06,30.5,10.2,6.7,4.0
1s4o,22.0,5.8,17.5,17.9
1las,53.2,15.7,2.2,1.2
1jjf,21.4,6.4,5.7,6.0
4blp,10.5,1.1,37.0,39.1
1hz3,5.6,0.0,7.3,7.4
1n64,29.7,9.4,8.3,8.9
1ema,20.4,5.5,5.0,4.6
1noq,16.3,0.0,3.3,2.7
2o5y,17.3,4.0,8.3,7.9
4ge1,16.3,4.1,14.3,15.0
1rwo,9.0,2.1,6.0,6.1
2o0u,20.1,5.6,7.0,7.3
2lx5,14.9,0.0,6.0,5.5
3b7t,19.4,4.2,11.0,11.4
2aag,17.6,8.5,14.8,18.3
2dqq,30.3,17.4,2.1,1.1
1xmp,14.2,2.2,22.1,30.6
1xvc,20.2,6.7,34.9,56.4
4gdv,16.7,3.5,15.3,12.9
4kez,22.2,9.1,31.2,32.9
2avj,4.8,5.1,4.2,3.4
2k8t,0.0,0.0,2.1,0.9
3fjw,27.0,6.4,11.8,14.6
3c28,21.9,5.7,14.1,16.6
1ni8,47.9,5.3,2.9,2.0
1w8p,24.9,10.0,6.0,5.2
2pwq,19.3,3.6,5.1,3.3
2bl8,22.4,5.5,5.8,6.9
2zp1,22.1,3.8,6.9,7.9
1nwl,10.4,2.6,6.2,6.3
2i82,21.2,4.8,21.7,23.1
1p9a,24.9,6.3,6.1,5.9
3u9x,21.7,9.6,8.8,7.2
3qsc,19.3,6.8,2.2,0.5
2yb9,9.0,1.8,12.9,17.1
3ppv,29.3,6.3,4.8,5.9
2q98,22.4,7.7,4.9,3.9
4daq,20.5,12.2,2.4,0.9
2wel,11.6,1.1,12.7,11.4
4k9d,15.5,1.9,51.0,54.4
